 +3.24000000e-01 +1.04317058e-01 6.5894e-04 
 +3.26000000e-01 +1.05612782e-01 6.6322e-04 
 +3.28000000e-01 +1.06916501e-01 6.6750e-04 
 +3.30000000e-01 +1.08228215e-01 6.7179e-04 
 +3.32000000e-01 +1.09547923e-01 6.7608e-04 
 +3.34000000e-01 +1.10875626e-01 6.8037e-04 
 +3.36000000e-01 +1.12211323e-01 6.8468e-04 
 +3.38000000e-01 +1.13555015e-01 6.8899e-04 
 +3.40000000e-01 +1.14906701e-01 6.9330e-04 
 +3.42000000e-01 +1.16266381e-01 6.9762e-04 
 +3.44000000e-01 +1.17634056e-01 7.0194e-04 
 +3.46000000e-01 +1.19009725e-01 7.0628e-04 
 +3.48000000e-01 +1.20393387e-01 7.1061e-04 
 +3.50000000e-01 +1.21785044e-01 7.1496e-04 
 +3.52000000e-01 +1.23184695e-01 7.1931e-04 
 +3.54000000e-01 +1.24592339e-01 7.2366e-04 
 +3.56000000e-01 +1.26007978e-01 7.2802e-04 
 +3.58000000e-01 +1.27431610e-01 7.3239e-04 
 +3.60000000e-01 +1.28863235e-01 7.3676e-04 
 +3.62000000e-01 +1.30302854e-01 7.4115e-04 
 +3.64000000e-01 +1.31750467e-01 7.4553e-04 
 +3.66000000e-01 +1.33206073e-01 7.4993e-04 
 +3.68000000e-01 +1.34669672e-01 7.5433e-04 
 +3.70000000e-01 +1.36141265e-01 7.5874e-04 
 +3.72000000e-01 +1.37620851e-01 7.6315e-04 
 +3.74000000e-01 +1.39108429e-01 7.6757e-04 
 +3.76000000e-01 +1.40604001e-01 7.7200e-04 
 +3.78000000e-01 +1.42107566e-01 7.7643e-04 
 +3.80000000e-01 +1.43619123e-01 7.8088e-04 
 +3.82000000e-01 +1.45138673e-01 7.8533e-04 
 +3.84000000e-01 +1.46666216e-01 7.8978e-04 
 +3.86000000e-01 +1.48201752e-01 7.9425e-04 
 +3.88000000e-01 +1.49745279e-01 7.9872e-04 
 +3.90000000e-01 +1.51296800e-01 8.0320e-04 
 +3.92000000e-01 +1.52856312e-01 8.0769e-04 
 +3.94000000e-01 +1.54423817e-01 8.1218e-04 
 +3.96000000e-01 +1.55999314e-01 8.1669e-04 
 +3.98000000e-01 +1.57582803e-01 8.2120e-04 
 +4.00000000e-01 +1.59174284e-01 8.2572e-04 
 +4.02000000e-01 +1.60773757e-01 8.3024e-04 
 +4.04000000e-01 +1.62381222e-01 8.3478e-04 
 +4.06000000e-01 +1.63996678e-01 8.3932e-04 
